,places,doc_id
3499,Frederiksgade,1726
3500,Storkøbenhavn,1726
3501,Aarhus,1726
3502,’,1726
3503,s,1726
3504,København,1726
3505,Aarhus,1727
3506,Aarevis,1727
3507,Aarevis,1727
3508,København,1728
3509,Aarhus,1729
3510,Marselisborg Skole,1730
3511,Marselisborg Skole,1730
3512,Aarhus,1733
3513,Grenaa,1733
3514,Silkeborg,1733
3515,Aarhus,1733
3516,Aarhus,1735
3517,Kødby,1736
3518,Banegaardsgade,1736
3519,Banegaardsgade,1736
3520,Pauls Plads,1736
3521,Aarhus,1736
3522,Aarhus,1736
3523,Langenæs,1737
3524,Varna,1737
3525,København,1738
3526,Aarhus,1738
3527,Frederiksgade,1738
3528,Marselisborg Hospital,1738
3529,Aarhus Teater,1740
3530,Aarhus Kommune,1740
3531,Naboland,1740
3532,Aarhus Teater,1740
3533,Finsensgades Skole,1741
3534,Trøjborgkvarteret,1741
3535,Frederiksgade,1741
3536,Frederiksgade,1742
3537,Fjor,1743
3538,Kasernebyggeriet,1743
3539,Banegaardsgade,1743
3540,Pauls Plads,1743
3541,Graven,1744
3542,Banegaardsgades,1745
3543,Banegaardspladsen,1745
3544,Pauls Plads,1745
3545,Bruunsgade,1745
3546,Pauls Plads,1745
3547,Frederiksgade,1745
3548,Nørreport,1745
3549,Munkegades Skole,1745
3550,Finsensgades Skole,1745
3551,Aarhus,1746
3552,Sct. Pauls Plads,1749
3553,"Bruunsgade 60, samlet Udgift",1749
3554,"Mejlgade 80, samlet Udgift",1749
3555,"Guldsmedgade 28, samlet Udgift",1749
3556,"Vejlegade 9, samlet Udgift",1749
3557,Marselis Boulevard,1749
3558,"Guldsmedgade 30, samlet Udgift",1750
3559,"Teglværksgade 8,
 samlet Udgift",1750
3560,"Kathrinebjergvej 56, samlet Udgift",1750
3561,Hans Brogesgade,1750
3562,"Stadion Allé 17, samlet Udgift",1750
3563,"Dannebrogsgade 6, samlet Udgift",1750
3564,"Schleppegrellsgade 20-22, samlet Udgift",1750
3565,"Montanagade 33,",1750
3566,Museumsgade 6.,1750
3567,"Langelandsgade 106, samlet Udgift",1750
3568,"Odensegade 23,",1750
3569,Dr. Margrethesvej 21,1750
3570,"Klostergade 35-37, samlet Udgift",1750
3571,"Møensgade 8, samlet Udgift",1750
3572,"Jægergaardsgade 39-41, samlet Udgift",1750
3573,"Helgenæsgade 15, samlet Udgift",1750
3574,Mylius Eriksensvej,1750
3575,"Silkeborgvej 96, samlet Udgift",1751
3576,"Nørre Allé 46, samlet Udgift",1751
3577,"Viborgvej 18,
 samlet Udgift",1751
3578,Sdr. Allé,1751
3579,"Brendstrupvej 13, samlet Udgift",1751
3580,"Læssøesgade 35, samlet Udgift",1751
3581,"Marselisborgallé 7, samlet Udgift",1751
3582,Niels Juelsgade,1751
3583,Dr. Margrethesvej,1751
3584,Nørre Allé,1751
3585,"Norsgade 31, samlet Udgift",1751
3586,"Ny Munkegade 103, samlet Udgift",1751
3587,"Mejlgade 86, samlet Udgift",1751
3588,"Marstrandsgade 10,
 samlet Udgift",1751
3589,Sct. Paulsgade,1751
3590,"Chr. Wærumsgade 3, samlet Udgift",1751
3591,"Nørrebrogade 14, samlet Udgift",1751
3592,"Marstrandsgade 26, samlet Udgift",1751
3593,"Grønningen 5, samlet Udgift",1752
3594,St. Billestorv,1752
3595,"Rungstedvej 4, samlet Udgift",1752
3596,"Mindet 10, samlet Udgift",1752
3597,I. Huitfeldsgade,1752
3598,"Samsøgade 100, samlet Udgift",1752
3599,"H. Guldbergsgade 137, samlet Udgift",1752
3600,"Fyensgade 2, samlet Udgift",1752
3601,"Sdr. Ringgade 85, samlet Udgift",1752
3602,"Fyensgade 10, samlet Udgift",1752
3603,"Kaserneboulev. 3, samlet Udgift",1752
3604,Chr. Wærumsgade,1752
3605,"Strandvejen 104, samlet Udgift",1752
3606,"Skernvej 2, samlet Udgift",1752
3607,H. Guldbergsgade,1752
3608,"Steinmannsgade 6, samlet Udgift",1752
3609,"Nørreport 19, samlet Udgift",1752
3610,Banegaardsg. 9--11.,1752
3611,"Østergade 21, samlet Udgift",1753
3612,"Aalborggade 1, samlet Udgift",1753
3613,"Søndergade 35, samlet Udgift",1753
3614,"Rosenkrantzgade 31, samlet Udgift",1753
3615,"Marselisborgallé 24, samlet Udgift",1753
3616,Nørre Allé,1753
3617,"Stadionallé 13, samlet Udgift",1753
3618,"Fr. Allé 57, samlet Udgift",1753
3619,"Faaborggade 10, samlet Udgift",1753
3620,"Kathrinebjergvej 96, samlet Udgift",1753
3621,"Thunøgade 45, samlet Udgift",1753
3622,"Mejlgade 50, samlet Udgift",1753
3623,"Rosenkrantzgade 18, samlet Udgift",1753
3624,"Trøjborgvej 36,",1754
3625,"Knudrisgade 17, samlet Udgift",1754
3626,"Thunøgade 42, samlet Udgift",1754
3627,"Duevej 22, samlet Udgift",1754
3628,"Hjortensgade 16, samlet Udgift",1754
3629,"Jerichausgade 17, samlet Udgift",1754
3630,"Molsgade 4, samlet Udgift",1754
3631,"Falstersgade 63, samlet Udgift",1754
3632,Søndergade 1 b,1754
3633,"Viborgvej 27, samlet Udgift",1754
3634,Fr. Allé,1754
3635,Hans Brogesgade,1754
3636,"Volden 10, samlet Udgift",1754
3637,Marselisborgallé 8a,1754
3638,"Sjællandsgade 66, samlet Udgift",1754
3639,Montanagade,1754
3640,"Vestergade 64, samlet Udgift",1754
3641,"Annagade 39, samlet Udgift",1755
3642,"Hjortensgade 44, samlet Udgift",1755
3643,"Trøjborgvej 56, samlet Udgift",1755
3644,"Aldersrovej 5, samlet Udgift",1755
3645,"Sølystgade 57, samlet Udgift",1755
3646,"Falstersg. 7, samlet Udgift",1755
3647,"Bülowsgade 69, samlet Udgift",1755
3648,Orla Lehmanns-allé,1755
3649,Marstrandsgade 6.,1755
3650,"Brammersgade 6-8, samlet Udgift",1755
3651,Hans Brogesgade,1755
3652,Marselis Boulev,1755
3653,Marstrandsg. 34,1755
3654,Herl. Trollesg,1755
3655,"Nørreport 33, samlet Udgift",1755
3656,"Ringkøbingvej 4, samlet Udgift",1755
3657,E. Warmingsvej,1755
3658,"Trøjborgvej 38, samlet Udgift",1755
3659,"Bûlowsgade 52, samlet Udgift",1756
3660,"Ryesgade 23, samlet Udgift",1756
3661,H. Guldbergsgade,1756
3662,"Ørnevej 7, samlet Udgift",1756
3663,"Langelandsgade 219, samlet Udgift",1756
3664,Niels Juelsgade,1756
3665,Fuglesangsallé 1 a,1756
3666,I. Huitfeldsgade,1756
3667,"Nr. Allé 49, samlet Udgift",1756
3668,"Aldersrovej 31, samlet Udgift",1756
3669,"Oddervej 7, samlet Udgift",1756
3670,"Blegdammen 7, samlet Udgift",1756
3671,"Randersvej 116, samlet Udgift",1756
3672,Skovvej,1756
3673,Hude,1756
3674,"Kystvej 43, samlet Udgift",1756
3675,O. Rudsgade,1756
3676,"Lundbyesg. 19, samlet Udgift",1756
3677,O. Lehmannsallé,1756
3678,"Svalevej 2, samlet Udgift",1757
3679,M. Eriksensvej,1757
3680,"Møllevangsallé 3, samlet Udgift",1757
3681,"Falkevej 5, samlet Udgift",1757
3682,"Bruunsgade 29, samlet Udgift",1757
3683,"Skolegade 37, samlet Udgift",1757
3684,Nørreallé 44 b,1757
3685,Ingerslevs Boulev,1757
3686,"Bissensgade 5, samlet Udgift",1757
3687,"Bissensgade 7, samlet Udgift",1757
3688,"Thunøgade 62, samlet Udgift",1757
3689,Parkallé,1757
3690,"Vestergade 56, samlet Udgift",1757
3691,H. Guldbergsgade,1757
3692,"Munkegade 73, samlet Udgift",1757
3693,"Grønnegade 47, samlet Udgift",1757
3694,Otto Sverdrupsvej,1757
3695,"Havneg. 40, samlet Udgift",1757
3696,"Studsgade 44, samlet Udgift",1758
3697,"Østerg. 31, samlet Udgift",1758
3698,"Kystvej 23, samlet Udgift",1758
3699,Ny Munkeg. 4.,1758
3700,"Hjelmensgade 14, samlet Udgift",1758
3701,"Kanikegade 12, samlet Udgift",1758
3702,"Tordenskjoldsgade 100, samlet Udgift",1758
3703,Dr. Margrethesvej 1,1758
3704,Hjelmensgade 11 b,1758
3705,"Skovvej 23,",1758
3706,"Fyensgade 29, samlet Udgift",1758
3707,Hjelmensgade 3 c.,1758
3708,"Vestergade 51, samlet Udgift",1758
3709,Niels Juelsgade,1758
3710,"Skovvej 6, samlet Udgift",1758
3711,"Kastaniegade 5, samlet Udgift",1758
3712,Janus la Coursg,1758
3713,H. Drachmannsvej,1758
3714,"Nørregade 1, samlet Udgift",1759
3715,"Hallsti 41, samlet Udgift",1759
3716,"Ny Munkegade 26, samlet Udgift",1759
3717,"Godthaabsgade 12,",1759
3718,"Sdr.Ringgade 16,
samlet",1759
3719,"Evaldsgade 17,",1759
3720,"Odenseg. 25,",1759
3721,"Taasingeg. 22, samlet Udgift",1759
3722,Dalgas Avenue,1759
3723,"Søndergade 14, samlet Udgift",1759
3724,"Havneg. 30, samlet Udgift",1759
3725,"Lundbyesgade 16, samlet Udgift",1759
3726,Fr. Allé,1759
3727,"Parkallé 9, samlet Udgift",1759
3728,"Lundbyesg 5, samlet Udgift",1759
3729,Thorvaldsensgade 23.,1759
3730,"Strandvejen 102, samlet Udgift",1760
3731,"Viborgvej 25, samlet Udgift",1760
3732,"Kannikegade 12, samlet Udgift",1760
3733,"Kannikegade 12, samlet Udgift",1760
3734,"Ny Tjørnegade 14,",1760
3735,"Jægergaardsgade 140, samlet Udgift",1760
3736,"Marstrandsgade 3, samlet Udgift",1760
3737,"Mørksgade 10, samlet Udgift",1760
3738,"Vestergade 52, samlet Udgift",1760
3739,"Banegaardsplads 6-810, samlet Udgift",1760
3740,"Skovbrynet 16,",1760
3741,"Kystvej 51, samlet Udgift",1760
3742,"Grønnegade 57-59, samlet Udgift",1760
3743,"Søndergade 36b, samlet Udgift",1760
3744,"Guldsmedgade 36, samlet Udgift",1760
3745,Viltoft,1761
3746,St. Torv,1761
3747,Ole Rømersgade,1761
3748,"Aaboulevarden 47, samlet Udgift",1761
3749,"Fredensgade 5-9, samlet Udgift",1761
3750,Sdr. Ringgade,1761
3751,"Fasanvej 17, samlet Udgift",1761
3752,"Klosterport 9, samlet Udgift",1761
3753,"V. Ringgade 46, samlet Udgift",1761
3754,Fredericiagade33,1761
3755,"Jægergaardsgade 79, samlet Udgift",1761
3756,"Grønnegade 45, samlet Udgift",1761
3757,"Søndergade 27, samlet Udgift",1761
3758,"Klostergade 62, samlet Udgift",1761
3759,"Samsøgade 22, samlet Udgift",1761
3760,"Klostergade 58, samlet Udgift",1761
3761,"Frederiksgade 29, samlet Udgift",1761
3762,"Ole Rømersgade 58, samlet Udgift",1761
3763,"Mindegade 6, samlet Udgift",1762
3764,Dr. Margrethesvej 67,1762
3765,"Vesterport 8, samlet Udgift",1762
3766,Immervad,1762
3767,"Mejlgade 26, samlet Udgift",1762
3768,"Frederiksg. 60, samlet Udgift",1762
3769,"Clausensgade 20, samlet Udgift",1762
3770,Mindegade 15.,1762
3771,Nørreallé 61.,1762
3772,Halding,1764
3773,Aarhus-Hallen,1765
3774,Aarhus-Hallen,1766
3775,Aarhus-Hallens,1766
3776,Aarhus-Hallen,1766
3777,Plads,1766
3778,Aarhus Kommune,1767
3779,Byen,1767
3780,København,1768
3781,Aarhus Kommune,1768
3782,Aarhus-Hallen,1768
3783,Hallen,1769
3784,Aarhus,1771
3785,Marselisborg Hospital,1772
3786,Thorsmølle,1772
3787,Forsørgelsesanstalten,1772
3788,Folkekøkkenet,1772
3789,Skovvangsskolen,1773
3790,Teknisk Skole,1774
3791,Frederiksgade 9,1775
3792,Ejendommen Frederiksgade 9,1775
3793,Frederiksgade,1775
3794,Ringsted,1775
3795,Ejendommen Nygade 9 ved Tvangsauktion,1777
3796,Eiendommen Nygade 9,1777
3797,Nygade,1777
3798,Nygade,1777
3799,Stueetagen,1778
3800,Bygningen Aaboulevarden 9.,1778
3801,Ringgaarden,1780
3802,Tunnellen,1781
3803,Langenæs,1781
3804,København,1781
3805,Tunnellen,1781
3806,Banen,1781
3807,Langenæs,1781
3808,Egaa Efterskole,1783
3809,Viby,1784
3810,Sønderalle,1785
3811,Frederiksalle,1785
3812,Frederiksalle,1785
3813,Frederiksalles Østside,1785
3814,Pergolaen,1786
3815,Banegaards-pladsen,1786
3816,Gaard,1786
3817,Pladsen,1787
3818,Hovedindgangen,1787
3819,Raadhuset,1788
3820,"Absa-
",1789
3821,salonsgade 17..................,1789
3822,Vestre Skovvej,1789
3823,Riisskov,1789
3824,"Badstuegade 21..............6500.00
Skomagersvend",1790
3825,"Nørregade 37................6400.00
ps",1790
3826,O.Rudsgade 92..............,1790
3827,"Trøjborgvej 6 ......................5050.00
",1790
3828,Dalgas Avenue,1790
3829,Lundingsgade,1790
3830,"Vestergade 27 ..............4250.00
Fabrikant",1790
3831,"Rungstedvej 4...................4100.00
Kasserer",1790
3832,Aaboulevarden,1790
3833,Nørreport,1790
3834,"Hjarnøgade 3-5....3240.00
Enkefru A. M. Rasmussen",1790
3835,Ndr. Ringgade,1790
3836,Trøjborgvej 6.......................3110.00,1790
3837,"Eckersbergsgade 31................3100.00
Røgeriejer",1790
3838,"Dannebrogsgade 18,",1790
3839,"Aagade 97,nu Aaboulevarden 20  2875.00
fhv.",1790
3840,"Bruunsgade 54...............2525.00
Bogholderske",1790
3841,C. Hauchsvej,1790
3842,"Wærumsgade 21................2475.00
Bogholderske",1791
3843,Mezasvej,1791
3844,Vestergaardsgade 8.,1791
3845,"Fredensgade 27...............2200.00
Tømrer",1791
3846,Teglværksgade 7,1791
3847,Strandvej 8 B,1791
3848,Vestergade,1791
3849,Skolebakken,1791
3850,Odensegade,1791
3851,"Valdemarsgade 38.............1700.00
Enkefru",1791
3852,"Vestergade 15-17...................1660.00
Enkefru",1791
3853,"Aalborggade 5...................1610.00
ps. Gørtler H. Chr. Jørgensen",1791
3854,Marselisborgalle 32.......,1791
3855,"Mejlgade 78.........1585.00
Maskinarb",1791
3856,Sdr. Ringgade,1791
3857,"Fredensgade 24...............1525.00
Vognmd. S. Nielsen",1791
3858,Ørumsgade 20,1791
3859,Sct. Poulsgade,1791
3860,"Lun-dingsgade 9..................1340""00""
ps",1792
3861,Or-drupvej 9,1792
3862,"Steinmannsgade 2.............1225""00""
Arbmd",1792
3863,"Vestergaards-gade 8.......................1200""00""",1792
3864,"Samsøgade 10...........1110""00""",1792
3865,Ørumsgade 32,1792
3866,"Teglværksgade 14.............915""00""",1792
3867,"Btilows-gade 63 .....................900*00""",1792
3868,C. Berhelsensgade3,1792
3869,Lundbyesgade 7 a,1792
3870,"Ellemarksvej 3,.......................710""00""",1792
3871,"Montanagade 36...............700""00""
exam. pharm. Frk. K. A. Tinning",1792
3872,"Stadionallé 11...............685""00""",1792
3873,"Stadionallé 4 ...............660""00""
Typograf",1792
3874,Sdr.,1792
3875,Ringgade,1792
3876,Havnegade,1792
3877,Borggade,1792
3878,"Bruunsg. 45530""00""
",1792
3879,N. V. Gadesvej,1793
3880,"Silkeborgvej 146..............500.00
Chauffør",1793
3881,"Vesterbrogade 32....................480.00
Frk. M. Clausen",1793
3882,"Jyllandsalle 39480.00
Enkefru",1793
3883,"Ny Bane-
",1793
3884,"Stadionalle 28................465.00
Ekspeditrice",1793
3885,"Willemoesgade 11...460.00
Cigarmager",1793
3886,"Stadionalle 28 ......................450.00
fhv.",1793
3887,"Mejlgade 31.............450.00
fhv.",1793
3888,"Odensegade 31.................435.00
KelnerJ.H. Christensen",1793
3889,"Schlep-
",1793
3890,Vemmelund,1793
3891,Grønnegade,1793
3892,"Frede-
",1793
3893,"Sct.
",1793
3894,Paulsgade,1793
3895,Sdr. Ringgade 65,1793
3896,"Jægergaardsgade 110...385.00
",1793
3897,Odensegade 25,1793
3898,"Skolebakken 3 .............................................375.00
Ekspeditrice",1794
3899,Ryesgade,1794
3900,"Trep-
",1794
3901,"Stein-
",1794
3902,Rostrup-,1794
3903,Odensegade 35..,1794
3904,"Marstrandsgade 12.........................................310.00
Elektriker",1794
3905,Faaborggade 21,1794
3906,"Sct.
",1794
3907,Paulsgade,1794
3908,Johan Langesvej,1794
3909,"Sdr.
",1794
3910,"Ringgade 51 ...............................230.00
Arbejdsmand",1794
3911,"Aalborggade 6 ...........................210.00
",1794
3912,"Grønnegade 2 ..................................................200.00
Overinspektør",1794
3913,Stadionalle,1794
3914,"Jægergaardsg. 128............7845.60
",1794
3915,"Heibergsgade 5................................7579.30
",1794
3916,Chr. Wærumsgade 21,1794
3917,"Holtevej 12................................................1482.10
Dødsboet",1795
3918,"Grønnegade 63..........................1114.00
",1795
3919,Ingerslevs Boulevard,1795
3920,I. Huitfeldtsgade,1795
3921,"Læssøesgade 85...........550.00
",1795
3922,"Trøjborgvej 4 ..............490.36
",1795
3923,"Christiansg. 28 ............165.00
213645 Kr. 69 Ø.",1795
3924,Vandværket L.Jørgensen om Afsked med Pension,1798
3925,København,1801
3926,Bogens Strand,1802
3927,Aarhus Kommune,1807
3928,Aarhus Amt,1807
3929,Aarhus Købstad,1808
3930,Aarhus Teater,1810
3931,Aarhus Havn,1811
3932,Aarhus,1812
3933,Slagtehusets,1813
3934,Aarhus,1816
3935,Mejlgade 3.,1817
3936,Aarhus,1817
3937,Aarhus,1817
3938,"Mejlgade 3, for",1817
3939,Mejlgade 5,1817
3940,Ting- og Arresthuset,1818
3941,Aarhus,1818
3942,Mejlgade 3,1818
3943,Aarhus,1818
3944,Mejlgade 3,1818
3945,Mejlgade 5,1818
3946,Ting- og Arresthuset,1818
3947,Mejlgade,1819
3948,Aalborg,1819
3949,Aarhus,1819
3950,Aarhus,1819
3951,Gaden,1819
3952,Byen,1820
3953,Bispegaarden,1820
3954,Stautrup,1820
3955,Politigaarden,1820
3956,Aarhus,1820
3957,Aarhus,1823
3958,Aarhus,1823
3959,Aarhus Kommune,1827
3960,Omnibusruten,1833
3961,Plads-Moesgaard Strand,1833
3962,Aarhus-Hallen,1836
3963,Aarhus Kommune,1836
3964,Halvdelen,1836
3965,Aarhus Teater,1838
3966,Niels Ebbesens,1839
3967,Niels Ebbesens,1839
3968,Aarhus,1840
3969,Folio,1841
3970,Aaoverbygningen,1842
3971,Dynkarkbroen,1842
3972,Svingbroen,1842
3973,Kystvejen,1842
3974,Pier II,1842
3975,Kystvejen,1842
3976,Pier II,1842
3977,Kystvejen,1842
3978,Pier II,1842
3979,"Kaj 31-33, ved Bassin II’",1842
3980,Nordende,1842
3981,Trælastkajens,1842
3982,Trælastkajen,1842
3983,Kaj 31 og Kaj 33,1842
3984,Pier,1843
3985,"Pier II, og samtidig har man ment, at det vilde være heldigt at",1843
3986,Roden,1843
3987,Pier II,1843
3988,Nordre Havn,1843
3989,Københavns Havn,1843
3990,Odense Havn,1843
3991,Grenaa Havn,1843
3992,Helsingør Havne,1843
3993,Industrihavn,1843
3994,København,1844
3995,Pier I,1844
3996,Pier,1844
3997,Aarhus Havn,1844
3998,København,1848
3999,Odense,1848
4000,Maalerleje,1849
4001,Odense,1849
4002,Fjor,1849
4003,Aarhus Kommune,1849
4004,Zoologisk Have,1850
4005,Byen,1850
4006,nordre Bydel,1850
4007,nordre Bydel,1850
4008,søndre Vuggestue,1850
4009,Marthahjemmets Vuggestue,1852
4010,Aarhus Købstadkommune,1854
4011,Aarhus Idrætspark,1855
4012,Aarhus Idrætspark,1855
4013,Vejlegade,1857
4014,Vejlegade,1857
4015,Vejlegade,1857
4016,Vejlegade,1857
4017,"De Mezasvej 11, samlet Udgift",1857
4018,"De Mezasvej 15, samlet Udgift",1857
4019,"De Mezasvej 17, samlet Udgift",1857
4020,Ingerslevs Boulevard,1857
4021,lngerslevs Boulevard,1858
4022,lngerslevs Boulevard,1858
4023,"Gerlachsgade 2, samlet Udgift",1858
4024,"Gerlachsgade 4, samlet Udgift",1858
4025,"Gerlachsgade 6, samlet Udgift",1858
4026,"Gerlachsgade 8, samlet Udgift",1858
4027,"Gerlachsgade 10, samlet Udgift",1858
4028,"Gerlachsgade 12, samlet Udgift",1858
4029,"Gerlachsgade 14, samlet Udgift",1858
4030,"Gerlachsgade 1, samlet Udgift",1858
4031,"Gerlachsgade 3, samlet Udgift",1858
4032,"Gerlachsgade 5, samlet Udgift",1858
4033,"Gerlachsgade 7, samlet Udgift",1858
4034,"Gerlachsgade 9, samlet Udgift",1858
4035,Gerlachsgade 11,1858
4036,"Gerlachsgade 13, samlet Udgift",1858
4037,Læssøesgade 2 - 4,1858
4038,Læssøesgade,1858
4039,"Læssøesgade 10, samlet Udgift",1859
4040,"Trepkasgade 5, samlet Udgift",1859
4041,"Trepkasgade 7, samlet Udgift",1859
4042,"Trepkasgade 9, samlet Udgift",1859
4043,"Trepkasgade 11, samlet Udgift",1859
4044,"Trepkasgade 13, samlet Udgift",1859
4045,"Trepkasgade 15, samlet Udgift",1859
4046,Mezasvej,1859
4047,"De Mezasvej 14, samlet Udgift",1859
4048,"Steinmannsgade 1, samlet Udgift",1859
4049,"Steinmannsgade 13, samlet Udgift",1859
4050,"Steinmannsgade 15, samlet Udgift",1859
4051,"Læssøesgade 67, samlet Udgift",1859
4052,"Læssøesgade 69, samlet Udgift",1859
4053,"Læssøesgade 75, samlet Udgift",1859
4054,"Læssøesgade 77, samlet Udgift",1860
4055,Læssøesgade 83 - 85,1860
4056,Trepkasgade 14,1860
4057,"Trepkasgade 16, samlet Udgift",1860
4058,"Trepkasgade 22 - 26, samlet Udgift",1860
4059,Max,1860
4060,Sdr.,1860
4061,Ringgade,1860
4062,Sdr. Ringgade,1861
4063,"Sdr. Ringgade 48-50, samlet Udgift",1861
4064,"Mørksgade 7, samlet Udgift",1861
4065,"Fr. Allé 60, samlet Udgift",1861
4066,Heibergsgade 1 c,1861
4067,"Fr. Allé 101, samlet Udgift",1861
4068,St. Blichersgade,1861
4069,"Willemoesgade 31, samlet Udgift",1861
4070,"Norsgade 1, samlet Udgift",1861
4071,Thunøgade 1 d,1861
4072,"Saltholmsgade 24, samlet Udgift",1861
4073,"Stadion Allé 4, samlet Udgift",1861
4074,"Skovvej 50, samlet Udgift",1861
4075,"Læssøesgade 35, samlet Udgift",1861
4076,"Bülovsgade 59, samlet Udgift",1861
4077,"Wilstersgade 32, samlet Udgift",1861
4078,"Østergade 8, samlet Udgift",1862
4079,Aarhus,1862
4080,"Østergade 28-30, samlet Udgift",1862
4081,"Mejlgade 51, samlet Udgift",1862
4082,Sdr. Ringgade,1862
4083,"Brammersgade 11, samlet Udgift",1862
4084,Heibergsgade 1 b,1862
4085,"Tøndergade 10, samlet Udgift",1862
4086,"Hedemannsgade 18, samlet Udgift",1862
4087,"Krogsgade 10, samlet Udgift",1862
4088,Tietgens PI,1862
4089,Sdr. Allé,1862
4090,"Jyllandsallé 12, samlet Udgift",1862
4091,Chr. Wærumsgade,1862
4092,"Skovvangsvej 37, samlet Udgift",1862
4093,"Sjællandsgade 130, samlet Udgift",1862
4094,"Thunøgade 56, samlet Udgift",1862
4095,Hjortensgade 24.,1862
4096,"Langelandsgade 218, samlet Udgift",1863
4097,"Fasanvej 20, samlet Udgift",1863
4098,J. Baunesplads,1863
4099,"Randersvej 9, samlet Udgift",1863
4100,Dalgas Avenue,1863
4101,Gertrud Rasksvej,1863
4102,Gertrud Rasksvej,1863
4103,Ivar Huitfeldsgade,1863
4104,"Sdr. Ringgade 67, samlet Udgift",1863
4105,Gertrud Rasksvej,1863
4106,"Bruunsgade 42, samlet Udgift",1863
4107,"Bülovsgade 9, samlet Udgift",1863
4108,Dr. Margrethesvej 9,1863
4109,"Faaborggade 4, samlet Udgift",1863
4110,Jægergaardsgade 50 b,1863
4111,"Falkevej 8, samlet Udgift",1863
4112,Fr. Allé,1863
4113,"Bülovsgade 58, samlet Udgift",1863
4114,I. Huitfeldtsgade,1864
4115,"Samsøgade 97, samlet Udgift",1864
4116,"Hedemannsgade 2, samlet Udgift",1864
4117,"Langelandsgade 123, samlet Udgift",1864
4118,"Kirkegaardsvej 14, samlet Udgift",1864
4119,"Kongsvangsallé 8, samlet Udgift",1864
4120,Rudolf Wulffsgade,1864
4121,"Blegdammen 3, samlet Udgift",1864
4122,Ole Rømersgade,1864
4123,"Fyensgade 7, samlet Udgift",1864
4124,Sct. Paulsgade,1864
4125,"Bissensgade 10,",1864
4126,"Aaboulevarden 57, samlet Udgift",1864
4127,Ole Rømersgade,1864
4128,Banegaards PI,1864
4129,Sct. Paulsgade,1864
4130,"Svalevej 7, samlet Udgift",1864
4131,Carl Blochsgade,1865
4132,"Fiskergade 60, samlet Udgift",1865
4133,"Fredensgade 31, samlet Udgift",1865
4134,Kristianiegade 18.,1865
4135,"Tjørnegade 8,samlet Udgift",1865
4136,"Bogensegade 15, samlet Udgift",1865
4137,"Oddervej 11, samlet Udgift",1865
4138,"Stadion Allé 14, samlet Udgift",1865
4139,"Jerichausgade 12, samlet Udgift",1865
4140,"Tordenskjoldsgade 63, samlet Udgift",1865
4141,"Bruunsgade 44, samlet Udgift",1865
4142,"Krogsgade 6, samlet Udgift",1865
4143,Dalgas Avenue,1865
4144,"Bissensgade 4, samlet Udgift",1865
4145,Carl Blochsgade,1865
4146,"Absalonsgade 15, samlet Udgift",1865
4147,"Thorvaldsensgade 3, samlet Udgift",1866
4148,"Søgade 2, samlet Udgift",1866
4149,"Nørreport 20, samlet Udgift",1866
4150,"Sdr, Allé 16-18, samlet Udgift",1866
4151,Sct. Paulsgade,1866
4152,"Nyborggade 6, samlet Udgift",1866
4153,H. Jensens,1866
4154,"Grønnegade 4,samlet Udgift",1866
4155,"Skovvej 87, samlet Udgift",1866
4156,"Odensegade 6, samlet Udgift1790Kr",1866
